Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
438,45,80,50.0,6000,1,0,100,100,100,60,100,4,60,60,100,50,6,7,1926,2004,80,60,60,60,0,0.0,80,65,100,65,65,20,10,0,10,0,884,884,100,80,1,100,904,0,0,904,0,0,1,0,2,1,50,4,100,0,0,60,1926.0,33,1,180,65,65,100,0,0,105,0,0,0,0,0,0,0,1,2009,80,100,119000
439,30,60,40.0,4280,1,0,100,100,100,60,100,7,60,60,100,70,5,6,1913,2002,80,60,65,75,0,0.0,65,65,100,65,65,20,30,365,10,0,75,440,100,65,0,100,694,0,0,694,0,0,1,0,2,1,80,4,100,1,80,60,1990.0,33,1,352,80,65,50,0,0,34,0,0,0,0,50,0,0,3,2007,80,100,90350
440,50,60,67.0,12354,1,2,100,100,100,80,100,8,60,60,100,80,6,8,1920,2000,80,60,60,60,0,0.0,65,65,80,65,40,40,10,0,10,0,684,684,100,80,1,100,684,512,0,1196,0,0,1,0,3,1,80,7,100,0,0,60,2005.0,33,2,528,65,65,100,0,46,0,0,0,0,0,100,37,800,8,2009,55,100,110000
442,90,60,92.0,12108,1,0,100,100,100,60,100,8,60,60,50,70,4,4,1955,1955,80,60,70,70,85,270.0,65,65,70,65,65,20,80,133,10,0,1307,1440,100,65,0,50,1440,0,0,1440,0,0,2,0,4,2,30,8,100,0,0,0,0.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,9,2008,80,100,118000
443,50,80,52.0,6240,1,0,100,100,100,60,100,4,60,60,100,80,5,7,1930,1992,80,60,40,40,0,0.0,65,65,100,65,65,20,10,0,10,0,1078,1078,100,65,1,100,1128,445,0,1573,0,0,2,0,3,1,50,8,100,1,80,60,1930.0,33,2,360,65,65,50,0,0,0,0,0,0,0,0,0,0,6,2008,80,100,162900
444,120,60,53.0,3922,1,0,100,100,100,60,100,1,60,60,80,70,7,5,2006,2007,80,60,65,65,85,72.0,80,65,100,100,65,70,10,0,10,0,1258,1258,100,100,1,100,1258,0,0,1258,0,0,2,0,2,1,80,6,100,1,80,80,2007.0,100,3,648,65,65,100,144,16,0,0,0,0,0,0,0,0,6,2007,100,80,172500
445,60,60,70.0,8750,1,0,100,100,100,60,100,6,60,60,100,90,7,5,1994,1995,80,60,70,70,0,0.0,80,80,100,80,65,20,100,642,10,0,273,915,100,100,1,100,933,975,0,1908,1,0,2,1,4,1,80,8,100,1,65,80,1994.0,33,2,493,65,65,100,144,133,0,0,0,0,0,0,0,0,7,2008,80,100,210000
446,20,60,73.0,9855,1,0,100,100,100,80,100,8,60,60,100,70,6,5,1956,1956,100,60,60,60,0,0.0,65,65,70,65,65,20,10,0,10,0,1436,1436,100,40,1,100,1689,0,0,1689,0,0,1,0,3,1,50,7,100,1,80,80,1956.0,33,2,480,65,65,100,0,0,0,0,0,0,0,50,0,0,11,2009,30,100,127500
447,20,60,137.0,16492,1,0,75,100,100,80,100,13,100,60,100,70,6,6,1966,2002,80,60,90,35,0,0.0,80,65,70,65,65,20,80,247,50,713,557,1517,100,100,1,100,1888,0,0,1888,0,0,2,1,2,1,80,6,50,1,80,80,1966.0,100,2,578,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2010,80,100,190000
448,60,60,65.0,11214,1,0,75,100,100,80,100,9,60,60,100,90,7,5,1998,1999,80,60,70,70,0,0.0,80,65,100,80,65,20,10,0,10,0,930,930,100,80,1,100,956,930,0,1886,0,0,2,1,4,1,80,10,100,1,65,80,1998.0,100,2,431,65,65,100,89,0,0,0,0,0,0,0,0,0,7,2006,80,100,199900
449,50,80,50.0,8600,1,0,100,70,100,60,100,10,60,60,100,80,6,6,1937,1950,80,60,40,40,0,0.0,65,65,80,65,65,20,10,0,10,0,780,780,100,65,1,100,780,596,0,1376,0,0,2,0,3,1,50,7,100,1,80,60,1937.0,33,1,198,65,65,0,0,0,0,0,0,0,0,0,0,0,6,2006,80,100,119500
450,50,80,50.0,6000,1,0,100,100,100,60,100,18,60,60,100,80,3,7,1948,2002,80,60,40,40,0,0.0,65,80,70,65,65,20,80,331,10,0,318,649,100,100,1,100,679,504,0,1183,0,0,1,1,2,1,50,6,100,0,0,60,1981.0,33,1,308,65,65,100,0,176,0,0,0,0,0,0,0,0,6,2007,80,100,120000
451,30,80,70.0,5684,1,0,100,100,100,60,100,18,60,60,100,70,6,8,1930,2005,100,60,60,60,0,0.0,65,65,80,65,65,20,10,0,10,0,813,813,100,100,1,75,813,0,0,813,0,0,1,0,2,1,80,5,100,0,0,60,1932.0,33,1,270,40,40,0,0,113,0,0,0,0,0,0,0,0,6,2006,80,100,110000
452,20,60,62.0,70761,1,0,75,20,100,60,50,5,60,60,100,70,7,5,1975,1975,80,90,35,35,0,0.0,65,65,70,80,65,100,80,655,10,0,878,1533,100,65,1,100,1533,0,0,1533,1,0,2,0,2,1,80,5,100,2,65,80,1975.0,33,2,576,65,65,100,200,54,0,0,0,0,0,0,0,0,12,2006,80,100,280000
453,60,60,85.0,9303,1,0,75,100,100,80,100,24,60,60,100,90,6,5,1996,1997,100,60,70,70,85,42.0,80,65,100,100,65,20,80,742,10,0,130,872,100,100,1,100,888,868,0,1756,1,0,2,1,3,1,50,7,100,0,0,80,1996.0,100,2,422,65,65,100,144,122,0,0,0,0,0,0,0,0,7,2007,80,100,204000
454,60,30,75.0,9000,1,0,100,100,100,60,100,22,60,60,100,90,8,5,2008,2008,80,60,70,70,0,0.0,80,65,100,80,65,20,10,0,10,0,768,768,100,100,1,100,786,804,0,1590,0,0,2,1,3,1,80,6,100,0,0,80,2008.0,66,2,676,65,65,100,0,30,0,0,0,0,0,0,0,0,6,2009,80,100,210000
455,90,60,63.0,9297,1,0,100,100,100,60,100,12,60,60,50,70,5,5,1976,1976,80,60,35,35,0,0.0,65,65,70,65,65,20,80,1606,10,0,122,1728,100,65,1,100,1728,0,0,1728,2,0,2,0,4,2,50,8,100,0,0,60,1976.0,33,2,560,65,65,100,0,0,0,0,0,0,0,0,0,0,7,2006,80,40,188000
456,20,60,80.0,9600,1,0,100,100,100,60,100,15,60,60,100,70,7,6,1973,1973,100,60,45,45,85,320.0,65,65,70,65,65,20,80,916,10,0,326,1242,100,40,1,100,1242,0,0,1242,0,0,1,1,3,1,50,6,100,1,65,80,1973.0,33,2,528,65,65,100,0,0,0,0,0,0,0,0,0,0,9,2007,80,100,175500
457,70,80,34.0,4571,1,2,100,100,100,60,100,18,60,60,100,90,5,5,1916,1950,80,60,15,15,0,0.0,65,65,80,65,65,20,10,0,10,0,624,624,100,40,0,100,624,720,0,1344,0,0,1,0,4,1,50,7,100,0,0,60,1916.0,33,3,513,40,40,100,0,0,96,0,0,0,0,0,0,0,5,2008,30,20,98000
458,20,60,80.0,53227,1,0,75,20,100,100,50,5,60,60,100,70,4,6,1954,1994,20,50,35,35,0,0.0,65,65,70,80,65,100,60,1116,10,0,248,1364,100,100,1,100,1663,0,0,1663,1,0,1,0,2,1,80,6,85,2,80,80,1954.0,100,2,529,65,65,100,224,137,0,0,0,0,0,0,0,0,3,2008,80,100,256000
459,70,80,60.0,5100,1,2,100,100,100,60,100,18,60,60,100,90,8,7,1925,1996,100,60,75,65,0,0.0,65,80,100,65,65,20,10,0,10,0,588,588,100,40,1,100,833,833,0,1666,0,0,1,0,3,1,80,7,100,1,80,60,1925.0,33,1,228,65,65,100,192,63,0,0,0,0,0,50,0,0,6,2008,80,100,161000
460,50,60,52.0,7015,1,0,75,70,100,80,100,4,60,60,100,80,5,4,1950,1950,80,60,40,40,60,161.0,65,65,70,65,65,20,30,185,10,0,524,709,100,65,1,100,979,224,0,1203,1,0,1,0,3,1,80,5,100,1,65,60,1950.0,33,1,352,65,65,100,0,0,248,0,0,0,0,0,0,0,7,2009,80,100,110000
461,60,30,75.0,8004,1,0,75,100,100,60,100,22,20,60,100,90,8,5,2009,2009,80,60,70,70,100,110.0,80,65,100,80,65,20,100,544,10,0,288,832,100,100,1,100,832,1103,0,1935,1,0,2,1,3,1,50,8,100,0,0,100,2009.0,100,2,552,65,65,100,0,150,0,0,0,0,0,0,0,0,12,2009,100,80,263435
462,70,60,60.0,7200,1,0,100,100,100,60,100,19,50,60,100,90,7,9,1936,2007,80,60,60,60,0,0.0,80,80,100,80,80,20,80,350,60,210,0,560,100,100,1,100,575,560,0,1135,1,0,1,0,3,1,80,6,100,0,0,60,1971.0,66,2,576,65,65,100,256,0,0,0,0,0,0,50,0,0,4,2009,80,100,155000
463,20,60,60.0,8281,1,0,75,100,100,60,100,20,60,60,100,70,5,5,1965,1965,80,60,40,40,0,0.0,65,65,70,65,65,20,50,553,60,311,0,864,100,80,1,100,864,0,0,864,0,0,1,0,3,1,50,5,100,1,20,60,1965.0,33,1,360,65,65,100,0,0,236,0,0,0,0,75,0,0,12,2009,80,100,62383
464,70,60,74.0,11988,1,0,75,50,100,60,50,7,60,60,100,90,6,7,1934,1995,100,60,75,75,0,0.0,65,65,70,65,65,20,30,326,10,0,389,715,100,40,1,75,849,811,0,1660,0,0,1,1,3,1,50,6,100,1,80,60,1939.0,33,1,240,65,65,100,0,0,0,0,0,0,0,0,0,0,8,2008,80,100,188700
465,20,60,60.0,8430,1,0,100,50,100,60,50,6,60,60,100,70,5,5,1978,1978,80,60,45,45,85,136.0,65,65,70,80,65,20,50,616,10,0,424,1040,100,65,1,100,1040,0,0,1040,0,0,2,0,3,1,50,5,100,0,0,0,0.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,8,2009,80,100,124000
466,120,80,43.0,3072,1,0,100,100,100,60,100,1,60,60,80,70,7,5,2004,2004,100,60,70,70,85,18.0,80,65,100,80,65,20,10,0,10,0,1375,1375,100,100,1,100,1414,0,0,1414,0,0,2,0,2,1,80,6,100,1,65,80,2004.0,100,2,398,65,65,100,144,20,0,0,0,0,0,0,0,0,5,2006,80,100,178740
467,20,60,85.0,10628,1,0,100,100,100,60,100,13,60,60,100,70,7,5,1970,1970,20,50,35,35,0,0.0,65,80,70,65,80,100,100,778,10,0,499,1277,100,65,1,100,1277,0,0,1277,1,0,1,0,2,1,50,5,100,1,20,80,1970.0,33,2,526,65,65,100,0,0,0,0,176,0,0,75,0,0,4,2007,80,100,167000
468,70,60,79.0,9480,1,0,100,100,100,60,100,13,40,60,100,90,5,7,1942,1995,80,60,40,40,100,224.0,65,65,70,65,65,20,30,386,10,0,342,728,100,100,1,100,888,756,0,1644,0,0,1,1,3,1,80,7,100,2,80,80,1942.0,33,1,312,65,65,100,168,0,0,0,0,0,0,0,0,0,6,2007,80,100,146500
469,20,60,98.0,11428,1,0,75,100,100,60,100,17,60,60,100,70,8,5,2006,2006,80,60,70,70,100,248.0,80,65,100,80,65,20,10,0,10,0,1626,1626,100,100,1,100,1634,0,0,1634,0,0,2,0,3,1,80,7,100,1,80,80,2006.0,66,3,866,65,65,100,0,44,0,0,0,0,0,0,0,0,5,2007,80,100,250000
470,60,60,76.0,9291,1,0,75,100,100,80,100,21,35,60,100,90,6,5,1993,1993,80,60,45,45,85,120.0,80,65,100,80,65,20,100,426,10,0,406,832,100,100,1,100,832,878,0,1710,0,0,2,1,3,1,80,7,100,0,0,80,1993.0,66,2,506,65,65,100,144,70,0,0,0,0,0,0,0,0,6,2008,80,100,187000
471,120,60,61.5,6820,1,0,75,100,100,80,100,23,60,60,80,70,8,5,1985,1985,80,60,45,45,0,0.0,80,65,100,80,65,70,100,368,60,1120,0,1488,100,65,1,100,1502,0,0,1502,1,0,1,1,1,1,80,4,100,0,0,80,1985.0,66,2,528,65,65,100,0,54,0,0,140,0,0,0,0,0,6,2010,80,100,212000
472,60,60,92.0,11952,1,0,100,100,100,60,100,15,100,60,100,90,7,6,1977,1977,60,80,65,35,0,0.0,65,65,70,80,65,20,10,0,10,0,808,808,100,65,1,100,1161,808,0,1969,0,0,2,1,3,1,50,8,100,1,80,80,1977.0,66,2,534,65,65,100,0,0,0,0,276,0,0,0,0,0,11,2007,80,100,190000
473,180,80,35.0,3675,1,0,100,100,100,60,100,8,60,60,80,40,6,5,2005,2005,80,60,70,70,85,80.0,65,65,100,80,65,100,100,459,10,0,88,547,100,100,1,100,1072,0,0,1072,1,0,1,0,2,1,50,5,100,0,0,70,2005.0,66,2,525,65,65,100,0,28,0,0,0,0,0,0,0,0,6,2008,80,100,148000
474,20,60,110.0,14977,1,0,75,100,100,60,100,17,60,60,100,70,8,5,2006,2007,80,60,70,70,85,304.0,80,65,100,100,65,100,100,1350,10,0,626,1976,100,100,1,100,1976,0,0,1976,1,0,2,0,2,1,80,7,100,1,100,80,2006.0,66,3,908,65,65,100,250,63,0,0,0,0,0,0,0,0,7,2007,100,80,440000
475,120,60,41.0,5330,1,0,100,100,100,60,100,23,60,60,80,70,8,5,2000,2000,80,60,85,85,0,0.0,80,65,100,80,65,70,100,1196,10,0,298,1494,100,100,1,100,1652,0,0,1652,1,0,2,0,2,1,100,6,100,0,0,80,2000.0,66,2,499,65,65,100,96,48,0,0,0,0,0,0,0,0,8,2007,80,100,251000
476,20,60,80.0,8480,1,0,100,100,100,80,100,20,60,60,100,70,5,6,1963,1963,100,60,45,45,0,0.0,65,65,70,65,65,20,100,630,10,0,340,970,100,65,1,100,970,0,0,970,1,0,1,0,2,1,50,5,100,0,0,60,1996.0,33,2,624,65,65,100,0,24,0,0,192,0,0,0,0,0,7,2007,80,100,132500
477,20,60,75.0,13125,1,0,100,100,100,60,50,6,60,60,100,70,6,5,1997,1998,80,60,70,70,85,215.0,65,65,100,80,65,100,100,994,10,0,484,1478,100,100,1,100,1493,0,0,1493,1,0,2,0,3,1,80,7,100,1,65,80,1997.0,100,2,508,65,65,100,140,39,0,0,0,0,0,0,0,0,4,2008,80,100,208900
478,60,60,105.0,13693,1,0,100,100,100,60,100,17,60,60,100,90,9,5,2006,2006,100,60,70,70,85,772.0,100,65,100,80,65,70,10,0,10,0,2153,2153,100,100,1,100,2069,574,0,2643,0,0,2,1,3,1,100,9,100,1,80,100,2006.0,100,3,694,65,65,100,414,84,0,0,0,0,0,0,0,0,3,2007,80,100,380000
479,20,60,79.0,10637,1,0,100,100,100,60,100,6,60,60,100,70,8,5,2007,2008,100,60,70,70,100,336.0,80,65,100,100,65,100,100,1288,10,0,417,1705,100,100,1,100,1718,0,0,1718,1,0,2,0,3,1,80,7,100,1,80,80,2007.0,66,3,826,65,65,100,208,44,0,0,0,0,0,0,0,0,9,2009,80,100,297000
480,30,80,50.0,5925,1,0,100,70,100,60,100,18,60,60,100,70,4,7,1937,2000,100,60,75,75,60,435.0,65,65,80,40,65,20,50,168,10,0,739,907,100,65,1,100,1131,0,0,1131,0,0,1,0,2,1,50,7,100,0,0,60,1995.0,33,2,672,65,65,100,0,72,0,0,0,0,0,50,0,0,3,2007,80,70,89471
481,20,60,98.0,16033,1,0,75,100,100,40,100,17,60,60,100,70,9,5,2004,2005,100,60,70,70,85,378.0,80,65,100,100,65,100,100,1261,10,0,572,1833,100,100,1,100,1850,0,0,1850,1,0,2,0,3,1,80,8,100,1,80,80,2004.0,100,3,772,65,65,100,519,112,0,0,0,0,0,0,0,0,3,2006,80,100,326000
482,20,60,72.0,11846,1,0,75,50,100,60,100,17,60,60,100,70,9,5,2003,2004,100,60,70,70,85,562.0,80,65,100,100,65,100,100,1567,10,0,225,1792,100,100,1,100,1792,0,0,1792,1,0,2,0,2,1,100,6,100,1,80,80,2003.0,100,3,874,65,65,100,206,49,0,0,0,0,0,0,0,0,8,2006,80,100,374000
483,70,80,50.0,2500,1,1,100,100,100,80,100,18,60,60,100,90,7,8,1915,2005,80,60,75,75,0,0.0,80,65,100,65,65,20,80,299,10,0,611,910,100,100,1,100,916,910,0,1826,1,0,1,1,4,1,100,7,70,1,80,80,1915.0,33,1,164,40,40,100,0,0,0,0,0,0,0,0,0,0,6,2009,80,100,155000
484,120,80,32.0,4500,1,0,100,100,100,40,100,12,60,60,25,70,6,5,1998,1998,100,60,70,70,85,116.0,65,65,100,100,65,20,100,897,10,0,319,1216,100,100,1,100,1216,0,0,1216,1,0,2,0,2,1,50,5,100,0,0,80,1998.0,33,2,402,65,65,100,0,125,0,0,0,0,0,0,0,0,5,2006,80,100,164000
485,20,60,71.0,7758,1,0,75,100,100,80,100,20,60,60,100,70,5,7,1962,2001,80,60,45,35,0,0.0,65,80,70,65,65,20,80,588,10,0,411,999,100,80,1,100,999,0,0,999,1,0,1,0,3,1,80,6,100,0,0,60,1963.0,33,1,264,65,65,100,0,132,0,0,0,0,0,0,0,0,3,2007,80,100,132500
486,20,60,80.0,9600,1,0,100,100,100,60,100,13,60,60,100,70,5,7,1950,2007,80,60,40,40,0,0.0,80,65,70,65,65,20,80,607,10,0,506,1113,100,80,1,100,1113,0,0,1113,0,0,1,0,3,1,80,5,100,1,80,80,1950.0,33,1,264,65,65,100,0,80,120,0,0,0,0,0,0,0,7,2009,80,100,147000
487,20,60,79.0,10289,1,0,100,100,100,60,100,13,60,60,100,70,5,7,1965,1965,100,60,40,40,85,168.0,65,65,70,65,65,20,80,836,10,0,237,1073,100,65,1,100,1073,0,0,1073,1,0,1,1,3,1,50,6,100,0,0,80,1965.0,66,2,515,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2007,80,100,156000
488,20,60,70.0,12243,1,0,75,100,100,60,100,15,60,60,100,70,5,6,1971,1971,80,60,35,35,0,0.0,65,65,70,80,65,70,80,998,10,0,486,1484,100,80,1,100,1484,0,0,1484,0,0,2,0,3,1,50,7,100,1,65,80,1971.0,33,2,487,65,65,100,224,0,0,0,180,0,0,0,0,0,2,2007,80,100,175000
489,190,60,60.0,10800,1,0,100,100,100,80,100,18,60,60,30,80,5,4,1900,1970,80,60,60,60,0,0.0,65,40,70,65,40,20,60,664,10,0,290,954,100,65,0,75,1766,648,0,2414,0,0,2,0,3,2,50,10,50,1,80,80,1970.0,33,2,520,65,40,0,142,0,0,0,0,0,0,0,0,0,5,2006,50,100,160000
490,180,80,21.0,1526,1,0,100,100,100,60,100,11,60,60,25,30,4,8,1970,2002,80,60,85,85,0,0.0,65,80,70,80,65,70,100,515,10,0,115,630,100,65,1,100,630,0,0,630,1,0,1,0,1,1,80,3,100,0,0,80,1970.0,33,1,286,65,65,100,0,0,0,0,0,0,0,0,0,0,5,2009,80,100,86000
491,160,80,21.0,2665,1,0,100,100,100,60,100,11,60,60,80,90,5,6,1976,1976,80,60,85,85,0,0.0,65,65,100,80,65,40,10,0,10,0,264,264,100,65,1,100,616,688,0,1304,0,0,1,1,3,1,50,4,100,1,80,100,1976.0,100,1,336,65,65,100,141,24,0,0,0,0,0,0,0,0,6,2008,80,100,115000
492,50,60,79.0,9490,1,0,100,100,100,60,100,13,40,60,100,80,6,7,1941,1950,80,60,60,60,0,0.0,65,65,70,65,65,20,60,403,50,165,238,806,100,65,1,75,958,620,0,1578,1,0,1,0,3,1,30,5,100,2,65,80,1941.0,33,1,240,65,65,100,0,0,32,0,0,0,0,50,0,0,8,2006,80,100,133000
493,60,60,105.0,15578,1,0,75,100,100,80,100,9,60,60,100,90,6,5,2006,2006,80,60,70,70,0,0.0,80,65,100,80,65,20,10,0,10,0,728,728,100,80,1,100,728,728,0,1456,0,0,2,1,3,1,50,8,100,0,0,80,2006.0,66,2,429,65,65,100,0,0,0,0,0,0,0,0,0,0,5,2006,100,80,172785
494,20,60,70.0,7931,1,0,100,100,100,60,100,13,60,60,100,70,5,6,1960,1960,80,60,90,60,0,0.0,65,65,70,65,65,20,60,374,30,532,363,1269,100,65,1,75,1269,0,0,1269,0,0,1,1,3,1,50,6,100,1,40,60,1964.0,33,1,308,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2008,80,100,155000
495,30,80,50.0,5784,1,0,100,100,100,60,100,18,40,60,100,70,5,8,1938,1996,80,60,40,40,0,0.0,65,65,80,40,65,20,10,0,10,0,190,190,100,80,1,75,886,0,0,886,0,0,1,0,2,1,50,4,100,0,0,80,1938.0,33,1,273,65,65,100,144,20,80,0,0,0,0,0,0,0,12,2009,80,100,91300
496,30,20,60.0,7879,1,0,100,100,100,60,100,10,60,60,100,70,4,5,1920,1950,80,60,60,60,0,0.0,65,65,70,65,65,20,50,495,10,0,225,720,100,65,0,75,720,0,0,720,0,0,1,0,2,1,50,4,100,0,0,0,0.0,0,0,0,0,0,0,0,523,115,0,0,0,0,75,0,0,11,2009,80,20,34900
497,20,60,91.0,12692,1,0,75,100,100,60,100,16,60,60,100,70,8,5,1992,1993,100,60,90,90,0,0.0,80,65,100,80,65,20,100,1231,10,0,1969,3200,100,100,1,100,3228,0,0,3228,1,0,3,0,4,1,80,10,100,1,80,80,1992.0,66,2,546,65,65,100,264,75,291,0,0,0,0,0,0,0,5,2007,80,100,430000
498,50,60,60.0,9120,1,1,100,100,100,60,100,4,60,60,100,80,7,6,1925,1950,80,60,60,60,0,0.0,65,80,100,65,65,20,50,329,10,0,697,1026,100,100,1,100,1133,687,0,1820,1,0,2,0,4,1,50,8,100,0,0,60,1925.0,33,1,240,65,65,0,0,100,0,0,0,0,0,100,0,0,6,2008,80,100,184000
499,20,60,65.0,7800,1,0,100,100,100,60,100,20,60,60,100,70,5,7,1967,2004,100,60,45,45,85,89.0,65,65,100,65,65,20,80,450,10,0,414,864,100,100,1,100,899,0,0,899,0,0,1,0,3,1,80,5,100,0,0,80,1967.0,100,1,288,65,65,100,64,0,0,0,0,0,0,50,0,0,6,2009,80,100,130000
500,20,60,70.0,7535,1,0,75,100,100,60,100,13,60,60,100,70,5,7,1958,1985,80,60,40,40,0,0.0,65,65,70,65,65,20,60,111,30,279,522,912,100,40,1,100,912,0,0,912,0,1,1,0,2,1,50,5,100,0,0,80,1958.0,100,1,297,65,65,100,12,285,0,0,0,0,0,25,37,480,6,2007,80,100,120000
501,160,80,21.0,1890,1,0,100,100,100,60,100,3,60,60,25,90,6,5,1973,1973,80,60,45,45,85,285.0,65,65,70,65,65,20,60,356,10,0,316,672,100,65,1,100,672,546,0,1218,0,0,1,1,3,1,50,7,100,0,0,60,1973.0,33,1,264,65,65,100,144,28,0,0,0,0,0,0,0,0,5,2007,80,100,113000
502,60,30,75.0,9803,1,0,100,100,100,60,100,22,60,60,100,90,7,5,2005,2005,80,60,70,70,0,0.0,80,65,100,80,65,20,100,400,10,0,466,866,100,80,1,100,866,902,0,1768,0,0,2,1,3,1,80,7,100,0,0,80,2005.0,66,2,603,65,65,100,0,108,0,0,0,0,0,0,0,0,2,2008,80,100,226700
503,20,60,70.0,9170,1,0,100,100,100,80,100,8,50,60,100,70,5,7,1965,1965,100,60,40,40,0,0.0,65,65,70,65,65,20,80,698,100,96,420,1214,100,100,1,100,1214,0,0,1214,1,0,1,0,2,1,50,6,100,0,0,60,1965.0,33,2,461,40,40,100,0,0,184,0,0,0,0,100,37,400,4,2007,80,100,140000
504,20,60,100.0,15602,1,0,75,100,100,60,100,7,60,60,100,70,7,8,1959,1997,80,60,90,60,0,0.0,65,65,70,65,65,20,80,1247,10,0,254,1501,100,65,1,100,1801,0,0,1801,1,0,2,0,1,1,50,6,100,2,65,80,1959.0,100,2,484,65,65,100,0,54,0,0,161,0,0,75,0,0,3,2010,80,100,289000
505,160,60,24.0,2308,1,0,100,100,100,60,100,14,60,60,80,90,6,5,1974,1974,80,60,35,55,0,0.0,65,65,70,65,65,20,80,257,50,495,103,855,100,65,1,100,855,467,0,1322,0,1,2,1,3,1,50,6,100,1,40,80,1974.0,33,2,440,65,65,100,260,0,0,0,0,0,0,0,0,0,6,2009,80,100,147000
506,90,80,60.0,7596,1,2,100,100,100,60,100,18,40,60,50,90,5,5,1952,1952,100,60,60,60,85,360.0,65,65,70,65,65,20,10,0,10,0,960,960,100,80,1,100,960,1000,0,1960,0,0,2,0,4,2,50,10,100,0,0,60,1952.0,33,2,400,65,65,0,0,0,0,0,0,0,0,0,0,0,7,2009,30,100,124500
507,60,60,80.0,9554,1,0,75,100,100,60,100,21,60,60,100,90,8,5,1993,1994,80,60,70,70,85,125.0,80,65,100,80,65,20,100,380,10,0,397,777,100,100,1,100,1065,846,0,1911,0,0,2,1,3,1,80,8,100,1,65,80,1993.0,66,2,471,65,65,100,182,81,0,0,0,0,0,0,0,0,9,2006,80,100,215000
508,20,30,75.0,7862,1,0,75,100,100,60,100,22,60,60,100,70,6,5,2009,2009,80,60,70,70,0,0.0,80,65,100,80,65,20,100,27,10,0,1191,1218,100,100,1,100,1218,0,0,1218,0,0,2,0,2,1,80,4,100,0,0,80,2009.0,100,2,676,65,65,100,0,102,0,0,0,0,0,0,0,0,9,2009,100,80,208300
509,70,80,60.0,9600,1,0,100,100,100,60,100,18,60,60,100,90,7,9,1928,2005,50,60,40,40,0,0.0,65,100,80,65,65,20,50,141,10,0,548,689,100,100,1,100,689,689,0,1378,0,0,2,0,3,1,80,7,100,1,80,60,1928.0,33,2,360,65,65,0,0,0,116,0,0,0,0,0,0,0,10,2008,80,100,161000
510,20,60,80.0,9600,1,0,100,100,100,80,100,13,60,60,100,70,5,6,1959,1959,80,60,40,40,85,132.0,65,65,70,65,65,20,80,991,10,0,50,1041,100,100,1,100,1041,0,0,1041,1,0,1,0,3,1,50,6,100,0,0,80,1959.0,66,1,270,65,65,100,224,88,0,0,0,0,0,50,0,0,7,2009,80,100,124500
511,20,60,75.0,14559,1,0,100,100,100,60,100,13,60,60,100,70,5,7,1951,2000,100,60,60,60,60,70.0,80,65,70,65,65,20,60,650,50,180,178,1008,100,100,1,100,1363,0,0,1363,1,0,1,0,2,1,50,6,85,2,65,40,1951.0,33,1,288,65,65,100,324,42,0,0,168,0,0,0,37,2000,6,2009,80,100,164900
512,120,60,40.0,6792,1,0,75,100,100,60,100,17,60,60,80,70,7,5,2005,2006,80,60,70,70,100,94.0,80,65,100,80,65,20,10,0,10,0,1368,1368,100,100,1,100,1368,0,0,1368,0,0,2,0,2,1,80,6,100,1,80,80,2005.0,66,2,474,65,65,100,132,35,0,0,0,0,0,0,0,0,3,2006,100,80,202665
513,20,60,70.0,9100,1,0,100,100,100,80,100,13,50,60,100,70,5,5,1958,1958,80,60,70,70,0,0.0,65,65,70,65,65,20,60,521,30,174,169,864,100,65,1,100,864,0,0,864,1,0,1,0,3,1,50,5,100,0,0,60,1964.0,33,2,624,65,65,100,0,0,0,0,0,0,0,0,0,0,7,2006,80,100,129900
514,20,60,71.0,9187,1,0,100,70,100,80,100,12,60,60,100,70,6,5,1983,1983,80,60,70,70,0,0.0,65,80,100,65,65,20,80,336,10,0,748,1084,100,65,1,100,1080,0,0,1080,0,0,1,1,3,1,50,5,100,0,0,80,1983.0,33,2,484,65,65,100,120,0,158,0,0,0,0,0,0,0,6,2007,80,100,134000
